0.0293797
0.0768702
0.0737462
0.054866
0.0613232
0.0235404
-0.0269066
-0.00403891
0.0184169
0.0122139
0.00421329
0.0371649
0.0231732
0.00836334
-0.00691032
-0.00108027
-0.0102933
-0.0125018
-0.00888319
0.0338094
0.0325436
0.0259741
0.0244029
0.0242325
-0.00155885
-0.00929949
-0.00822608
-0.00793977
-0.0094501
-0.00899339
-0.00188303
-0.00422211
-0.00399041
0.00340226
0.00790293
0.0038141
0.00809126
0.00698919
-0.00648706
